date,language,stargazers,starsToday,description,owner,name,url
2023-06-08,css,8211,4,The Most Complete Angular UI Component Library,primefaces,primeng,https://github.com/primefaces/primeng
2023-06-08,css,4119,4,"Starter files, final projects and FAQ for my Advanced CSS course",jonasschmedtmann,advanced-css-course,https://github.com/jonasschmedtmann/advanced-css-course
2023-06-08,css,6542,2,A sample Spring-based application,spring-projects,spring-petclinic,https://github.com/spring-projects/spring-petclinic
2023-06-08,css,4274,1,,safak,youtube,https://github.com/safak/youtube
2023-06-08,css,15278,10,不止于 CSS,chokcoco,iCSS,https://github.com/chokcoco/iCSS
2023-06-08,css,593,7,,john-smilga,react-course-v3,https://github.com/john-smilga/react-course-v3
2023-06-08,css,787,9,SSH Panel User Management,Alirezad07,X-Panel-SSH-User-Management,https://github.com/Alirezad07/X-Panel-SSH-User-Management
2023-06-08,css,8731,4,forkable Ethereum dev stack focused on fast product iterations,scaffold-eth,scaffold-eth,https://github.com/scaffold-eth/scaffold-eth
2023-06-08,css,4111,2,A different take on designing a Lovelace UI (Dashboard),matt8707,hass-config,https://github.com/matt8707/hass-config
2023-06-08,css,4122,17,免费 Prompt Engineering 教程,thinkingjimmy,Learning-Prompt,https://github.com/thinkingjimmy/Learning-Prompt
2023-06-08,css,1927,4,Cloudflare’s documentation,cloudflare,cloudflare-docs,https://github.com/cloudflare/cloudflare-docs
2023-06-08,css,4090,7,The Most Complete React UI Component Library,primefaces,primereact,https://github.com/primefaces/primereact
2023-06-08,css,700,1,Вопросы для подготовки к интервью на позицию Python Developer,yakimka,python_interview_questions,https://github.com/yakimka/python_interview_questions
2023-06-08,css,8788,1,"The Cloud Native Interactive Landscape filters and sorts hundreds of projects and products, and shows details including GitHub stars, funding or market cap, first and last commits, contributor counts, headquarters location, and recent tweets.",cncf,landscape,https://github.com/cncf/landscape
2023-06-08,css,7317,22,A list of public penetration test reports published by several consulting firms and academic security groups.,juliocesarfort,public-pentesting-reports,https://github.com/juliocesarfort/public-pentesting-reports
2023-06-08,css,125,4,M2kar的个人主页,m2kar,m2kar.github.io,https://github.com/m2kar/m2kar.github.io
2023-06-08,css,9,0,,learn-co-curriculum,phase-0-css-graffiti-lab,https://github.com/learn-co-curriculum/phase-0-css-graffiti-lab
2023-06-08,css,32,1,,chenxudong2020,Padavan-build,https://github.com/chenxudong2020/Padavan-build
2023-06-08,css,1111,0,a simple template to write your CV in a readable markdown file and use CSS to publish/print it.,elipapa,markdown-cv,https://github.com/elipapa/markdown-cv
2023-06-08,css,21,0,,Codecademy,deploying-a-static-site-with-netlify-sample,https://github.com/Codecademy/deploying-a-static-site-with-netlify-sample
2023-06-08,css,711,0,"Learn how you can plan smartly, collaborate better, and ship faster with a set of modern development services with Azure DevOps.",microsoft,azuredevopslabs,https://github.com/microsoft/azuredevopslabs
2023-06-08,css,13,0,,ironhack-labs,lab-dom-pizza-builder,https://github.com/ironhack-labs/lab-dom-pizza-builder
2023-06-08,css,0,0,,CodeYourFuture,JavaScript-Core-3-Challenges,https://github.com/CodeYourFuture/JavaScript-Core-3-Challenges
2023-06-08,css,81,0,"Theme based in windows 11 new UI | Support server: https://discord.gg/PsNtzGeHuW",zuzumi-f,Discord-11,https://github.com/zuzumi-f/Discord-11
2023-06-08,css,16,1,chatgpt online demo for springboot. 带前端界面的chatgpt springboot 示例.,PlexPt,chatgpt-online-springboot,https://github.com/PlexPt/chatgpt-online-springboot
