date,language,stargazers,starsToday,description,owner,name,url
2023-03-05,astro,75,5,A place for sharing Angular Snippets,santoshyadavdev,angular-snippets,https://github.com/santoshyadavdev/angular-snippets
2023-03-05,astro,231801,104,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,developer-roadmap,https://github.com/kamranahmedse/developer-roadmap
2023-03-05,astro,374,5,"Astroship is a starter template for startups, marketing websites, landing pages & blog. Built with Astro & TailwindCSS",surjithctly,astroship,https://github.com/surjithctly/astroship
2023-03-05,astro,420,4,"A minimal, accessible and SEO-friendly Astro blog theme",satnaing,astro-paper,https://github.com/satnaing/astro-paper
2023-03-05,astro,154,1,"A collection of beautiful, accessible and performant Astro blog templates.",flexdinesh,blogster,https://github.com/flexdinesh/blogster
2023-03-05,astro,213,2,A modern business marketing website theme/starter built with Astro,littlesticks,odyssey-theme,https://github.com/littlesticks/odyssey-theme
2023-03-05,astro,30,0,"CuCoders | La plataforma de los programadores cubanos",CuCodersCommunity,cucoderscommunity.github.io,https://github.com/CuCodersCommunity/cucoderscommunity.github.io
2023-03-05,astro,673,3,AstroWind: A free template using Astro 2.0 and Tailwind CSS.,onwidget,astrowind,https://github.com/onwidget/astrowind
2023-03-05,astro,162,1,"An Accessible Starter Theme for Astro including accessibility features such as landmarks, better focus-outline and skip-links navigation. Ships with Tailwind, Prettier and ESLint support.",markteekman,accessible-astro-starter,https://github.com/markteekman/accessible-astro-starter
2023-03-05,astro,91,2,Let's start your own Notion Blog with Astro.,otoyo,astro-notion-blog,https://github.com/otoyo/astro-notion-blog
2023-03-05,astro,6,0,,shakenbird,igp-forum-site,https://github.com/shakenbird/igp-forum-site
2023-03-05,astro,20,0,Blog Starter Template for Astro & Netlify CMS,delucis,astro-netlify-cms-starter,https://github.com/delucis/astro-netlify-cms-starter
